id,rle_mask
51df82c979,10 92 110 93 211 93 313 92 414 92 515 92 617 91 718 91 820 90 923 88 1025 87 1128 85 1231 83 1334 81 1438 78 1542 75 1646 72 1749 70 1853 67 1956 65 2060 62 2163 60 2266 58 2369 56 2472 54 2575 52 2678 50 2781 48 2884 46 2986 45 3088 44 3190 43 3292 42 3394 41 3496 40 3598 39 3700 38 3802 37 3904 36 4006 35 4108 34 4210 33 4312 32 4414 31 4516 30 4618 29 4721 27 4823 26 4925 25 5028 23 5130 22 5233 20 5335 19 5437 18 5540 16 5642 15 5744 14 5846 13 5948 12 6050 11 6151 11 6253 10 6355 9 6456 9 6558 8 6659 8 6761 7 6862 7 6964 6 7065 6 7166 6 7268 5 7369 5 7471 4 7572 4 7675 2
15d7c9beab,46 56 147 56 248 56 350 55 452 54 554 53 656 52 757 52 859 51 961 50 1062 50 1164 49 1265 49 1367 48 1468 48 1569 48 1671 47 1772 47 1873 47 1974 47 2074 48 2175 48 2276 48 2376 49 2476 50 2576 51 2676 52 2777 52 2877 53 2977 54 3077 55 3178 55 3278 56 3379 56 3480 56 3581 56 3682 56 3783 56 3884 56 3985 56 4086 56 4188 55 4289 55 4390 55 4492 54 4593 54 4694 54 4795 54 4896 54 4997 54 5098 54 5199 54 5300 54 5401 54 5502 54 5603 54 5704 54 5805 54 5906 54 6007 54 6107 55 6207 56 6308 56 6408 57 6508 58 6609 58 6708 60 6809 60 6908 62 7009 62 7108 64 7209 64 7309 65 7409 66 7509 67 7609 68 7710 68 7810 69 7910 70 8010 71 8110 72 8211 72 8311 73 8411 74 8511 75 8611 76 8711 77 8811 78 8912 78 9012 79 9112 80 9213 80 9313 81 9413 82 9514 82 9614 83 9714 84 9813 86 9913 87 10013 88 10114 88
7eb34773ab,1 1311 1314 97 1415 96 1516 95 1617 94 1718 93 1819 93 1920 92 2021 91 2122 91 2223 91 2324 90 2425 90 2526 89 2627 89 2728 89 2829 89 2930 89 3031 89 3132 88 3233 88 3334 88 3435 89 3536 89 3637 89 3738 89 3839 89 3940 90 4041 90 4142 91 4243 91 4344 92 4445 93 4546 94 4647 95 4748 96 4849 97 4950 99 5051 5151
58335ef080,31 32 132 39 232 43 333 47 433 51 532 57 632 64 732 77 832 78 932 79 1032 80 1131 82 1231 83 1331 84 1432 84 1532 85 1632 86 1732 87 1833 87 1933 88 2034 88 2134 89 2234 90 2333 92 2430 96 2529 98 2629 7573
0c06b7f8b4,1 77 102 77 203 77 304 77 405 76 506 76 607 76 708 76 809 76 910 76 1011 76 1112 76 1213 76 1314 76 1415 76 1516 76 1617 77 1718 77 1819 77 1920 77 2021 77 2122 77 2223 77 2324 77 2425 77 2526 78 2627 78 2728 78 2829 78 2930 78 3031 78 3132 79 3233 79 3334 79 3435 79 3536 80 3637 80 3738 80 3839 80 3940 80 4041 80 4142 80 4243 80 4344 80 4445 80 4546 80 4647 80 4748 79 4849 79 4950 79 5051 79 5152 79 5253 79 5354 79 5455 80 5556 80 5657 80 5758 80 5859 81 5960 81 6061 82 6162 82 6263 82 6364 83 6465 83 6566 83 6667 83 6768 83 6869 83 6970 83 7071 83 7172 83 7273 83 7374 83 7475 83 7576 83 7677 83 7778 83 7879 83 7980 83 8081 83 8182 83 8283 84 8384 84 8485 84 8586 84 8687 85 8788 85 8889 86 8990 86 9091 86 9192 87 9293 87 9394 88 9495 89 9596 89 9697 90 9798 91 9899 91 10000 92 10101 92
3dfd1c311a,1 5252 5256 98 5360 95 5464 92 5568 89 5672 86 5776 83 5880 80 5985 76 6091 71 6196 67 6300 64 6404 61 6508 58 6611 56 6713 55 6815 54 6917 53 7019 52 7120 52 7222 51 7323 51 7423 52 7524 52 7625 52 7726 52 7827 52 7929 51 8031 50 8133 49 8235 48 8337 47 8439 46 8541 45 8643 44 8745 43 8847 42 8948 42 9050 41 9152 40 9253 40 9354 40 9455 40 9556 40 9658 39 9759 39 9860 39 9961 39 10062 39 10163 39
7478744236,
0adcdbf194,7877 2 7975 5 8057 24 8156 26 8256 27 8356 28 8456 29 8556 30 8655 32 8755 33 8855 34 8954 36 9054 37 9153 39 9253 40 9353 41 9453 42 9554 42 9654 43 9754 44 9854 45 9955 45 10055 46 10156 46
55810b23c4,9389 5 9481 14 9574 22 9670 27 9766 32 9862 37 9959 41 10057 44 10156 46
f74a97c2ff,1 64 102 64 203 64 304 65 405 66 506 66 607 67 708 68 809 69 910 69 1011 71 1112 72 1213 73 1314 74 1415 75 1516 77 1617 78 1718 79 1819 80 1920 81 2021 82 2122 83 2223 84 2324 84 2425 85 2526 86 2627 86 2728 87 2829 87 2930 88 3031 89 3132 89 3233 90 3334 91 3435 92 3536 93 3637 93 3738 94 3839 95 3940 96 4041 96 4142 96 4243 97 4344 97 4445 98 4546 98 4647 98 4748 98 4849 98 4950 100 5051 100 5152 100 5253 100 5354 807 6162 100 6263 100 6364 100 6465 100 6566 98 6667 98 6768 98 6869 98 6970 98 7069 1 7071 100 7172 100 7273 100 7374 100 7475 100 7576 100 7677 100 7778 100 7879 98 7980 98 8081 98 8182 98 8283 98 8384 98 8485 98 8586 98 8687 98 8788 99 8889 100 8990 1212
970e117246,32 70 133 70 234 70 335 70 437 69 538 69 639 69 741 68 842 68 943 68 1044 68 1145 68 1246 68 1347 68 1448 68 1549 68 1650 68 1751 68 1851 69 1952 69 2052 70 2153 70 2253 71 2353 72 2454 72 2554 73 2654 74 2755 74 2855 75 2955 76 3056 76 3156 77 3256 78 3356 79 3457 79 3557 80 3658 80 3758 81 3859 81 3960 81 4061 81 4162 81 4263 81 4364 81 4465 81 4567 80 4668 80 4769 80 4870 80 4972 79 5073 79 5175 78 5276 78 5378 77 5479 77 5581 76 5682 76 5784 75 5886 74 5987 74 6089 73 6191 72 6293 71 6395 70 6497 69 6599 68 6702 66 6804 65 6907 63 7010 61 7112 60 7215 58 7318 56 7421 54 7524 52 7627 50 7730 48 7833 46 7935 45 8038 43 8140 42 8243 40 8345 39 8448 37 8550 36 8653 34 8756 32 8859 30 8961 29 9064 27 9167 25 9270 23 9373 21 9476 19 9579 17 9683 14 9786 12 9890 9 9992 8 10095 6 10197 5
169ef6df9c,1816 3 1914 6 2012 9 2107 15 2199 24 2288 36 2383 42 2481 45 2579 48 2678 50 2778 51 2878 52 2977 54 3078 54 3178 55 3279 55 3380 55 3481 55 3583 54 3684 54 3785 54 3886 54 3988 53 4089 53 4190 53 4291 53 4392 53 4494 52 4595 52 4696 52 4797 52 4897 53 4998 53 5099 53 5200 53 5301 53 5402 53 5503 53 5604 53 5706 52 5807 52 5909 51 6011 50 6113 49 6214 49 6316 48 6417 48 6519 47 6620 47 6721 47 6821 48 6922 48 7023 48 7124 48 7225 48 7326 48 7429 46 7532 23 7556 20 7668 9 7773 5 7877 2
60b26ed15e,7977 3 8075 6 8174 8 8273 10 8372 12 8471 14 8570 16 8670 17 8770 18 8871 18 8971 19 9072 19 9173 19 9274 19 9375 19 9477 18 9578 18 9679 18 9780 18 9881 18 9983 17 10084 17 10185 17
de8a820637,
51a98a8f3a,
63235ccaf6,1 3525 3536 83 3637 78 3738 72 3839 66 3940 61 4041 57 4142 52 4243 47 4344 43 4445 39 4546 34 4647 29 4748 25 4849 20 4950 14 5051 7
197f03e18a,1 86 102 87 203 87 304 87 405 88 506 89 607 90 708 91 809 92 910 94 1011 95 1112 96 1213 97 1314 98 1415 100 1516 8080 9600 97 9704 94 9806 93 9908 92 10010 91 10111 91
e5b07450e3,
d33ac09d91,
5804b2ef80,9793 5 9892 7 9991 9 10091 10 10191 11
f90ae4ac62,
137fe8a868,
5f53c9d252,
ffd47b14e5,
3a35c0728f,4122 3 4218 25 4308 36 4370 75 4463 83 4559 88 4656 92 4751 5451
b94b6a4992,8889 5 8990 13 9091 22 9192 33 9293 49 9394 61 9495 71 9596 82 9697 91 9798 94 9899 96 10000 98 10101 97
7f24dfceef,
77dde5d3cb,
462d3ca87e,1413 1 1513 3 1613 4 1713 5 1813 6 1914 6 2014 7 2114 8 2214 9 2313 11 2412 13 2511 15 2610 17 2709 19 2808 21 2907 23 3006 25 3105 27 3204 29 3303 31 3350 4 3402 33 3448 13 3502 34 3547 26 3601 36 3647 38 3699 39 3747 92 3847 93 3947 94 4047 95 4147 96 4248 96 4348 97 4448 98 4548 99 4648 5554
31c40c5c2a,5352 2 5451 4 5551 5 5651 6 5752 6 5852 7 5952 8 6053 8 6153 9 6253 10 6353 11 6453 12 6553 13 6653 14 6753 15 6853 16 6952 18 7052 19 7151 21 7250 23 7348 26 7447 28 7544 32 7641 36 7737 41 7834 45 7931 49 8029 52 8126 56 8225 58 8324 60 8425 60 8525 61 8627 60 8728 60 8831 58 8933 57 9035 56 9137 55 9238 55 9340 54 9442 53 9543 53 9645 52 9746 52 9847 52 9948 52 10049 52 10150 52
44970cdc57,
d2f25a78a6,
ae36f17301,6563 3 6663 4 6762 6 6862 7 6962 8 7062 9 7162 10 7263 10 7363 11 7463 12 7564 12 7665 12 7766 12 7867 12 7968 12 8069 12 8170 12 8271 12 8372 12 8474 11 8575 11 8677 10 8779 9 8881 8 8983 7 9085 6 9188 4 9290 3
8ceb500014,
69319596b6,1 7873 7879 94 7980 91 8081 89 8182 87 8283 85 8384 83 8485 81 8586 79 8687 77 8788 74 8889 72 8990 70 9091 68 9192 66 9293 63 9394 61 9495 57 9596 55 9697 52 9798 50 9899 48 10000 47 10101 45
9e346a910c,1 84 102 84 203 84 304 83 405 82 506 82 607 81 708 80 809 79 910 78 1011 77 1112 75 1213 74 1314 73 1415 72 1516 71 1617 70 1718 69 1819 68 1920 67 2021 66 2122 65 2223 64 2324 63 2425 62 2526 61 2627 59 2728 58 2829 55 2930 53 3031 49 3132 46 3236 38 3346 23
0416ba85bb,1 46 102 45 203 44 304 44 405 43 506 42 607 41 708 40 809 40 910 39 1011 39 1112 38 1213 38 1314 37 1415 37 1516 36 1617 36 1718 35 1819 35 1920 34 2021 33 2122 32 2223 32 2324 31 2425 30 2526 30 2627 29 2728 29 2829 28 2930 28 3031 28 3132 27 3233 27 3334 27 3435 27 3536 27 3637 27 3738 27 3839 27 3940 27 4041 27 4142 27 4243 27 4344 27 4445 27 4546 27 4647 28 4748 28 4849 28 4950 29 5052 29 5155 28 5256 30 5358 31 5460 32 5561 34 5662 36 5763 38 5864 42 5965 45 6066 49 6167 53 6268 56 6369 59 6470 62 6571 64 6672 66 6773 68 6874 71 6975 73 7076 75 7177 76 7278 78 7379 79 7480 80 7580 81 7681 82 7781 84 7882 84 7982 86 8081 88 8182 89 8283 89 8384 90 8485 90 8586 90 8687 90 8788 90 8889 91 8990 91 9091 91 9192 91 9293 91 9394 92 9495 92 9596 93 9697 94 9798 94 9899 95 10000 96 10101 96
f31ab2f578,
9159c5f8fe,
a1a0480cd9,
16fe0e5148,59 43 159 44 260 44 361 44 459 47 518 16 559 48 616 29 658 50 714 38 758 51 811 99 912 7977 8890 100 8993 97 9100 87 9206 82 9315 70 9423 63 9529 57 9633 52 9738 47 9847 37 9948 36 10051 32 10154 29
b4875b1537,1 8888 8890 100 8993 98 9095 97 9197 96 9299 95 9401 94 9502 94 9604 93 9706 92 9807 92 9909 91 10010 91 10112 90
4540ae2a91,1 21 102 21 203 21 304 21 405 21 506 21 607 21 708 20 809 20 910 20 1011 20 1112 20 1213 20 1314 20 1415 20 1516 20 1617 20 1718 20 1819 20 1920 20 2021 20 2122 20 2223 20 2324 20 2425 20 2526 20 2627 20 2728 20 2829 20 2930 20 3031 20 3132 21 3233 21 3334 21 3435 21 3536 21 3637 21 3738 21 3839 21 3940 20 4041 20 4142 20 4243 20 4344 20 4445 19 4546 19 4647 19 4748 18 4849 18 4950 17 5051 17 5152 16 5253 15 5354 15 5455 14 5556 13 5657 12 5758 11 5859 9 5960 8 6061 7 6162 6 6263 5 6364 4 6465 3 6566 2
6774a12a64,
d8d5895a6f,
a3f3157a83,1 75 102 75 203 74 304 74 405 73 506 71 607 70 708 69 809 67 910 66 1011 65 1112 63 1213 62 1314 61 1415 59 1516 57 1617 55 1718 53 1819 51 1920 49 2021 46 2122 45 2223 43 2324 41 2425 40 2526 39 2627 38 2728 36 2829 35 2930 34 3031 32 3132 31 3233 29 3334 27 3435 25 3536 24 3637 22 3738 20 3839 19 3940 17 4041 15 4142 13 4243 11 4344 9 4445 8 4546 7 4647 6 4748 5 4849 5 4950 4 5051 3 5152 3 5254 1
6337fc7a59,
99b27c5760,
42c5683e28,89 13 190 13 291 13 391 14 492 14 593 14 693 15 794 15 894 16 995 16 1096 16 1197 16 1298 16 1399 16 1500 16 1601 16 1702 16 1803 16 1905 15 2006 15 2108 14 2209 14 2310 14 2412 13 2514 12 2615 12 2717 11 2819 10 2920 10 3022 9 3124 8 3225 8 3327 7 3429 6 3530 6 3632 5 3734 4
65fc772aeb,
01dd84b7dd,1 38 102 38 203 38 304 38 405 39 506 39 607 39 708 40 809 40 910 41 1011 42 1112 44 1213 45 1314 47 1415 50 1516 53 1617 57 1718 62 1819 65 1920 66 2021 67 2122 67 2223 66 2324 64 2425 48 2526 39 2627 35 2728 32 2829 30 2930 28 3031 27 3132 25 3233 24 3334 23 3435 22 3536 22 3637 21 3738 20 3839 20 3940 19 4041 19 4142 18 4243 17 4344 17 4445 16 4546 15 4647 14 4748 13 4849 12 4950 11 5051 10 5152 9 5253 8 5354 7 5455 6 5556 5 5657 4 5758 4 5859 3 5960 3 6061 3 6162 3 6263 3 6364 4 6465 4 6566 5 6667 6 6768 7 6869 8 6970 9 7071 10 7172 10 7273 9 7374 9 7475 8 7576 7 7677 6 7778 5 7879 4 7980 3 8081 3
500e912121,
14d1b7816a,
d8e7f62b4e,
9f0ccd7979,5150 2 5249 4 5348 6 5447 8 5546 10 5646 11 5745 13 5845 14 5946 14 6046 15 6147 15 6248 15 6349 15 6449 16 6550 16 6651 16 6752 16 6852 17 6953 17 7053 18 7154 18 7254 19 7354 20 7454 21 7554 22 7653 24 7753 25 7852 27 7951 29 8050 31 8149 33 8248 35 8348 36 8447 38 8547 39 8647 40 8748 40 8848 41 8948 42 9049 42 9151 41 9252 41 9354 40 9455 40 9557 39 9659 38 9760 38 9862 37 9964 36 10065 36 10166 36
d3332b8273,
a3bbf5c708,6665 2 6764 4 6863 6 6962 8 7061 10 7158 14 7255 18 7352 22 7449 26 7546 30 7643 34 7740 38 7839 40 7937 43 8035 46 8134 48 8233 50 8332 52 8432 53 8531 55 8631 56 8731 57 8831 58 8930 60 9030 61 9130 62 9230 63 9331 63 9431 64 9531 65 9631 66 9731 67 9831 68 9932 68 10032 69 10133 69
00a5318192,
22959357f8,
748078728d,7501 40 7591 77 7675 1 7677 1 7680 2522
259b4c2009,510 1 514 1 609 5 615 2 710 9 811 11 910 13 1011 14 1112 15 1213 16 1314 16 1415 1 1417 15 1518 16 1619 17 1720 18 1821 19 1923 18 2024 19 2125 20 2226 20 2327 21 2428 22 2529 22 2629 24 2730 25 2831 25 2930 28 3031 28 3132 29 3233 29 3334 30 3435 31 3536 32 3637 32 3738 33 3839 33 3940 33 4041 33 4142 33 4245 30 4348 27 4450 26 4555 21 4658 18 4761 14 4862 12 4966 6 4973 1
6dc362f696,
a16f6fa6f9,2645 7 2666 18 2726 2 2743 14 2761 27 2813 5 2822 7 2842 49 2912 18 2940 54 3009 22 3040 62 3105 27 3139 94 3238 96 3338 97 3439 97 3539 98 3639 99 3739 6463
47285b6e1f,69 25 168 32 271 29 302 1 370 35 468 38 566 41 661 1 663 45 757 52 858 52 958 53 1059 53 1163 1 1166 47 1268 1 1270 44 1372 43 1477 39 1580 37 1682 36 1784 35 1885 35 1986 35 2088 34 2190 33 2291 33 2392 33 2493 33 2594 33 2693 35 2793 36 2893 37 2990 41 3091 41 3191 42 3291 43 3392 43 3483 2 3489 1 3491 45 3582 55 3682 56 3783 56 3884 56 3984 57 4085 57 4185 58 4286 58 4387 58 4488 58 4589 58 4690 58 4790 59 4891 59 4992 59 5094 58 5195 58 5296 58 5396 59 5498 30 5531 25 5599 27 5632 25 5700 14 5716 9 5734 24 5802 11 5836 23 5904 10 5937 23 6005 10 6039 22 6106 10 6140 22 6208 9 6241 22 6309 8 6343 21 6411 6 6444 21 6512 5 6547 19 6614 3 6648 19 6715 2 6750 18 6851 18 6953 17 7054 17 7156 16 7257 16 7358 16 7459 16 7560 16 7661 16 7762 16 7863 16 7963 17 8064 17 8165 17 8266 17 8367 17 8468 17 8569 17 8670 17 8771 17 8872 17 8973 17 9074 17 9174 18 9273 20 9372 22 9474 21 9575 21 9676 21 9778 20 9880 19 9993 3 9998 2 10086 14 10188 11
1ff564151f,1 55 102 56 203 55 304 55 405 55 506 54 607 54 708 53 809 53 910 53 1011 52 1112 52 1213 51 1314 51 1415 51 1516 50 1617 49 1718 49 1819 48 1920 47 2021 47 2122 46 2223 45 2324 45 2425 44 2526 44 2627 44 2728 43 2829 43 2930 43 3031 43 3132 43 3233 43 3334 43 3435 43 3536 43 3637 43 3738 43 3839 43 3940 43 4041 43 4142 43 4243 43 4344 44 4445 44 4546 44 4647 44 4748 44 4849 44 4950 44 5051 44 5152 44 5253 44 5354 44 5455 45 5556 45 5657 45 5758 45 5859 45 5960 45 6061 45 6162 45 6263 45 6364 45 6465 45 6566 45 6667 45 6768 45 6869 45 6970 45 7071 45 7172 45 7273 45 7374 45 7475 45 7576 45 7677 45 7778 46 7879 46 7980 46 8081 46 8182 46 8283 46 8384 46 8485 46 8586 46 8687 45 8788 45 8889 45 8990 44 9091 44 9192 44 9293 43 9394 42 9495 42 9596 41 9697 41 9798 40 9899 40 10000 40 10101 40
d63629d428,1 30 102 30 203 30 304 29 405 27 506 25 607 22 708 20 809 18 910 16 1011 14 1112 13 1213 12 1314 10 1415 9 1516 8 1617 7 1718 6 1819 5 1920 4 2021 3
fc71babfdf,5354 1 5455 5 5556 10 5657 15 5758 21 5859 24 5960 27 6061 30 6162 33 6263 35 6364 37 6465 40 6566 43 6667 47 6768 50 6869 53 6970 55 7071 57 7172 59 7273 61 7374 63 7475 65 7576 66 7677 68 7778 71 7879 73 7980 76 8081 79 8182 83 8283 87 8384 92 8485 98 8584 1 8586 1616
7ec369d890,1 52 102 52 203 52 304 52 405 52 506 52 607 52 708 52 809 52 910 53 1011 53 1112 53 1213 53 1314 53 1415 54 1516 54 1617 54 1718 54 1819 54 1920 55 2021 55 2122 55 2223 55 2324 55 2425 55 2526 56 2627 56 2728 56 2829 56 2930 56 3031 56 3132 56 3233 56 3334 56 3435 56 3536 56 3637 55 3738 55 3839 55 3940 55 4041 55 4142 54 4243 54 4344 54 4445 54 4546 53 4647 53 4748 53 4849 53 4950 52 5051 52 5152 52 5253 52 5354 52 5455 52 5556 52 5657 52 5758 52 5859 52 5960 52 6061 52 6162 52 6263 52 6364 52 6465 53 6566 53 6667 53 6768 53 6869 54 6970 54 7071 54 7172 54 7273 54 7374 55 7475 55 7576 55 7677 56 7778 56 7879 56 7980 56 8081 57 8182 57 8283 57 8384 58 8485 58 8586 58 8687 59 8788 59 8889 59 8990 60 9091 60 9192 61 9293 61 9394 62 9495 63 9596 64 9697 65 9798 66 9899 67 10000 67 10101 68
d075ac58be,
bc6c1c7006,2 98 102 1515 1618 100 1719 100 1821 99 1921 100 2023 99 2123 100 2224 100 2325 100 2426 100 2527 100 2628 97 2726 1 2728 98 2827 1 2829 98 2928 1 2930 98 3031 97 3132 96 3233 95 3334 93 3435 92 3536 92 3637 92 3738 91 3839 91 3940 90 4041 89 4143 87 4244 86 4346 84 4448 80 4550 78 4652 76 4755 64 4859 58 4963 50 5073 36 5186 1 5188 17
d1d46ef2de,808 1 907 3 1007 4 1107 5 1207 6 1307 7 1407 8 1507 9 1607 10 1707 11 1807 12 1907 13 2007 14 2106 16 2207 16 2307 17 2408 17 2509 17 2610 17 2711 17 2813 16 2915 15 3017 14 3120 12 3222 11 3325 9 3428 7 3531 5 3634 3 4949 1 5049 2 5148 4 5248 5 5347 7 5428 8 5439 16 5528 28 5629 28 5730 28 5831 28 5932 28 6034 27 6135 27 6237 26 6338 26 6440 25 6542 24 6643 24 6745 23 6846 23 6948 22 7049 22 7150 22 7251 22 7352 22 7453 22 7554 22 7655 22 7756 22 7857 22 7957 23 8058 23 8158 24 8259 24 8359 25 8460 25 8560 26 8661 26 8762 26 8862 27 8963 27 9064 27 9165 27 9266 27 9367 27 9468 27 9569 27 9670 27 9771 27 9872 27 9973 27 10074 27 10175 27
b88f677a39,
63b98f9248,
54c30d55b3,
f6a63121f1,2020 1 2118 4 2218 5 2318 6 2418 7 2517 9 2617 10 2718 10 2818 11 2918 12 3018 13 3118 14 3218 15 3319 15 3419 16 3519 17 3619 18 3719 19 3819 20 3919 21 4019 22 4119 23 4219 24 4318 26 4418 27 4518 28 4617 30 4717 31 4817 32 4916 34 5016 35 5116 40 5215 45 5314 49 5414 53 5513 57 5613 60 5713 63 5812 67 5912 70 6011 75 6111 79 6210 86 6309 3893
21c2d4e863,
f40b354125,1460 7 1551 40 1648 50 1747 72 1844 76 1937 84 2026 8176
2cc9e8a198,
20f04ce268,4846 3 4945 5 5045 6 5144 8 5243 10 5341 13 5439 16 5536 20 5634 23 5730 28 5826 33 5922 38 6018 43 6116 46 6213 50 6310 54 6404 61 6499 67 6593 74 6686 82 6779 90 6872 3330
20c468c70c,
d5dbfe8494,
2c755bf200,33 69 134 69 235 69 336 69 437 69 539 68 640 68 741 68 842 68 943 68 1045 67 1146 67 1247 67 1348 67 1449 67 1549 68 1650 68 1751 68 1852 68 1953 68 2054 68 2155 68 2255 69 2356 69 2457 69 2558 69 2659 69 2761 68 2862 68 2963 68 3064 68 3166 67 3267 67 3369 66 3470 66 3571 66 3673 65 3775 64 3876 64 3977 64 4079 63 4181 62 4282 62 4384 61 4486 60 4588 59 4690 58 4791 58 4893 57 4995 56 5097 55 5198 55 5300 54 5401 54 5503 53 5605 52 5706 52 5808 51 5909 51 6011 50 6113 49 6215 48 6317 47 6419 46 6521 45 6623 44 6725 43 6827 42 6930 40 7031 40 7133 39 7235 38 7336 38 7438 37 7540 36 7641 36 7743 35 7845 34 7946 34 8048 33 8149 33 8251 32 8352 32 8453 32 8555 31 8657 30 8758 30 8860 29 8962 28 9064 27 9166 26 9268 25 9370 24 9472 23 9574 22 9676 21 9778 20 9880 19 9982 18 10084 17 10185 17
d6b48fc0b9,
e9f338cd6e,
0b410a0dc2,
ad9cf3c2b9,1 100 102 400 505 91 607 82 708 76 809 70 910 65 1011 59 1112 54 1213 50 1314 45 1415 40 1516 35 1617 30 1718 26 1819 21 1920 18 2021 15 2122 13 2223 11 2324 8 2425 7 2526 5 2627 4 2728 1
15a52de24a,2433 1 2529 10 2629 13 2728 16 2829 18 2930 19 3031 20 3132 21 3233 22 3334 23 3435 23 3536 24 3637 24 3738 25 3839 26 3940 26 4041 27 4142 27 4243 27 4344 28 4445 28 4546 28 4647 29 4748 29 4849 29 4950 29 5051 29 5152 29 5253 29 5354 29 5455 29 5556 29 5657 29 5758 29 5859 29 5960 29 6061 28 6162 28 6263 28 6364 28 6465 28 6566 27 6667 27 6768 27 6869 27 6970 27 7071 27 7172 27 7273 27 7374 27 7475 27 7576 27 7677 27 7778 28 7879 28 7980 28 8081 29 8182 29 8283 30 8384 30 8485 31 8586 31 8687 32 8788 32 8889 33 8990 33 9091 34 9192 34 9293 35 9394 35 9495 35 9596 36 9697 36 9798 36 9899 36 10000 37 10101 36
c818265a5d,71 31 172 31 272 32 373 32 473 33 573 34 673 35 773 36 874 36 975 36 1077 35 1179 34 1282 32 1386 29 1490 26 1595 22 1701 17 1807 12 1912 8 2016 5 2121 1
ab97a25f56,4787 3 4880 20 4976 33 5074 40 5172 45 5270 50 5369 53 5468 56 5567 58 5666 61 5766 62 5866 64 5965 66 6065 67 6165 69 6265 70 6364 73 6465 73 6566 74 6667 75 6768 75 6869 76 6970 77 7071 78 7172 79 7273 80 7374 81 7475 82 7576 83 7677 85 7778 86 7879 87 7980 88 8081 89 8182 91 8283 92 8384 94 8485 95 8586 96 8687 98 8788 99 8889 1313
eae2a8b2ef,
2b157ab430,
2f64ffd99a,1 100 102 10100
efce4de15c,3738 2 3839 6 3940 11 4041 16 4142 20 4243 22 4344 24 4445 25 4546 26 4647 27 4748 27 4849 27 4950 27 5051 27 5152 26 5253 25 5354 24 5455 23 5556 21 5657 20 5758 19 5859 18 5960 17 6061 16 6162 16 6263 16 6364 15 6465 15 6566 15 6667 16 6768 16 6869 17 6970 18 7071 19 7172 21 7273 24 7374 27 7475 30 7576 34 7677 37 7778 40 7879 43 7980 45 8081 48 8182 51 8283 53 8384 56 8485 58 8586 60 8687 62 8788 62 8889 63 8990 63 9091 63 9192 62 9293 62 9394 62 9495 61 9596 61 9697 60 9798 60 9899 59 10000 59 10101 59
f7c8709aad,34 68 135 68 236 68 337 68 438 68 539 68 640 68 741 68 841 69 942 69 1043 69 1143 70 1244 70 1345 70 1446 70 1547 70 1649 69 1750 69 1852 68 1953 68 2054 68 2156 67 2257 67 2358 67 2459 67 2560 67 2661 67 2761 68 2862 68 2963 68 3063 69 3163 70 3264 70 3364 71 3465 71 3565 72 3666 72 3766 73 3866 74 3967 74 4067 75 4167 76 4268 76 4368 77 4468 78 4568 79 4668 80 4769 80 4869 81 4970 81 5070 82 5171 82 5272 82 5373 82 5474 82 5576 81 5677 81 5778 81 5879 81 5980 81 6081 81 6182 81 6283 81 6384 81 6485 81 6586 81 6687 81 6788 81 6889 81 6990 81 7091 81 7192 81 7293 81 7394 81 7494 82 7595 82 7696 82 7797 82 7898 82 7999 82 8099 83 8200 83 8300 84 8401 84 8502 84 8602 85 8702 86 8803 86 8903 87 9004 87 9104 88 9205 88 9306 88 9406 89 9507 89 9607 90 9708 90 9808 91 9909 91 10010 91 10111 91
8ef3d8c73c,1 3818 3839 70 3940 51 4041 27 4142 16 4243 10 4344 7
0c426c1510,
0ed2fce6db,
4f718f6704,1 1612 1617 91 1718 88 1819 86 1920 84 2021 82 2122 80 2223 79 2324 77 2425 76 2526 74 2627 71 2728 69 2829 66 2930 63 3031 59 3132 56 3233 51 3334 46 3435 41 3536 36 3637 31 3738 29 3839 25 3940 23 4041 20 4142 17 4243 15 4344 12 4445 9 4546 6 4647 4 4748 2 6465 3 6566 5 6667 6 6768 8 6869 10 6970 13 7071 15 7172 17 7273 20 7374 22 7475 25 7576 27 7677 29 7778 31 7879 33 7980 35 8081 36 8182 37 8283 38 8384 38 8485 38 8586 37 8687 36 8788 35 8889 32 8990 26 9091 13 9192 7 9293 3
62560a7420,
77aaeef0a4,
1103eb72d3,
81fdac0b58,
72b009939a,
f650532780,
f22fc5bff8,1 65 102 65 203 65 304 65 405 65 506 65 607 64 708 64 809 63 910 63 1011 62 1112 62 1213 60 1319 54 1427 45 1532 39 1640 29 1745 23 1852 14 1956 5
58b6687314,
226a07a818,7574 36 7669 2533
e484ea9ad2,8382 2 8480 5 8579 7 8677 10 8774 14 8871 18 8968 22 9066 25 9164 28 9261 32 9358 36 9455 40 9552 44 9650 47 9746 52 9843 56 9940 60 10040 61 10140 62
94a4ec0276,
c5e3415a42,
371ee426c2,7978 2 8078 3 8178 4 8277 6 8377 7 8477 8 8577 9 8677 10 8776 12 8877 12 8977 13 9077 14 9177 15 9277 16 9377 17 9477 18 9577 19 9677 20 9777 21 9876 23 9976 24 10076 25 10176 26
31f3ed6cb1,
a4763177ef,
